# artifact_type: raw_data
# circuit_file: amplifier circuit.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\amplifier circuit.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:01.903172

Time (s),V(n001),V(n002),V(n003),V(n004),V(n005),V(xu1.ndrv),I(E.XU1.E1),I(V1),I(V2),I(V3)
0.008625599999999985,-7.09830648469557e-06,7.097596717216421,12.0,-0.7097674798587752,-12.0,7.098306484695571,-0.0007097674791500808,-1.2e-11,0.0007097603815522906,-1.2e-11
0.008645599999999984,-7.92530525296984e-06,7.924512792973498,12.0,-0.7924599971331281,-12.0,7.92530525296984,-0.0007924599963411438,-1.2e-11,0.0007924520718278752,-1.2e-11
0.008665599999999983,-8.6273172230569e-06,8.626454568110903,12.0,-0.8626549468600356,-12.0,8.6273172230569,-0.0008626549459975763,-1.2e-11,0.0008626463195428126,-1.2e-11
0.008685599999999983,-9.193271246826828e-06,9.192352001514998,12.0,-0.9192453127498712,-12.0,9.193271246826829,-0.0009192453118309629,-1.2e-11,0.0009192361194786244,-1.2e-11
0.008705599999999982,-9.614241891240268e-06,9.613280552610302,12.0,-0.9613386309271106,-12.0,9.614241891240269,-0.0009613386299669457,-1.2e-11,0.0009613290166852194,-1.2e-11
0.008725599999999981,-9.883590197759151e-06,9.88260192669552,12.0,-0.9882710646187695,-12.0,9.883590197759151,-0.0009882710636315295,-1.2e-11,0.0009882611810285717,-1.2e-11
0.00874559999999998,-9.997068382688793e-06,9.996068764816535,12.0,-0.9996178732568745,-12.0,9.997068382688793,-0.0009996178722584403,-1.2e-11,0.0009996078761884918,-1.2e-11
0.00876559999999998,-9.952886827264256e-06,9.95189162715436,12.0,-0.995200110890946,-12.0,9.952886827264257,-0.0009952001098962882,-1.2e-11,0.0009951901580041189,-1.2e-11
0.008785599999999978,-9.75174230100738e-06,9.750767213560081,12.0,-0.9750874482725393,-12.0,9.75174230100738,-0.0009750874472977955,-1.2e-11,0.0009750776965302383,-1.2e-11
0.008805599999999978,-9.396806973255154e-06,9.395867376181988,12.0,-0.9395970741058693,-12.0,9.396806973255154,-0.0009395970731667092,-1.2e-11,0.0009395876772988961,-1.2e-11
0.008825599999999977,-8.89367838615432e-06,8.892789097462417,12.0,-0.8892886927924664,-12.0,8.89367838615432,-0.0008892886919031895,-1.2e-11,0.0008892797991140802,-1.2e-11
0.008845599999999976,-8.250291178077862e-06,8.249466222381129,12.0,-0.8249556975584087,-12.0,8.250291178077862,-0.0008249556967339089,-1.2e-11,0.0008249474472672307,-1.2e-11
0.008865599999999975,-7.47679194963806e-06,7.476044336980638,12.0,-0.7476126581692084,-12.0,7.47679194963806,-0.0007476126574221809,-1.2e-11,0.0007476051813772587,-1.2e-11
0.008885599999999974,-6.585379245733507e-06,6.584720766413607,12.0,-0.658479320558531,-12.0,6.585379245733507,-0.0006584793198998184,-1.2e-11,0.0006584727351792853,-1.2e-11
0.008905599999999974,-5.59011117720887e-06,5.589552215838722,12.0,-0.5589613707061672,-12.0,5.59011117720887,-0.0005589613701477703,-1.2e-11,0.00055895578059499,-1.2e-11
0.008925599999999973,-4.506683716049111e-06,4.506233087783431,12.0,-0.4506282661304307,-12.0,4.506683716049111,-0.00045062826568020853,-1.2e-11,0.0004506237594467147,-1.2e-11
0.008945599999999972,-3.3521831605248396e-06,3.351847972040569,12.0,-0.33518848460553347,-12.0,3.3521831605248398,-0.0003351884842706099,-1.2e-11,0.000335185132422373,-1.2e-11
0.008965599999999971,-2.144816674061937e-06,2.144602211481705,12.0,-0.21446258044651195,-12.0,2.144816674061937,-0.00021446258023205544,-1.2e-11,0.0002144604356298379,-1.2e-11
0.00898559999999997,-9.036251473978433e-07,0.9035347929246534,12.0,-0.09035447328012748,-12.0,0.9036251473978433,-9.035447318983536e-05,-1.2e-11,9.03535696549801e-05,-1.2e-11
0.00900559999999997,3.5181708764035135e-07,-0.35178190906248147,12.0,0.03517857790504455,-12.0,-0.35181708764035136,3.517857786988765e-05,-1.2e-11,-3.517822608795691e-05,-1.2e-11
0.009025599999999969,1.6017109570410463e-06,-1.6015508001993044,12.0,0.16015684190198318,-12.0,-1.6017109570410462,0.00016015684174175426,-1.2e-11,-0.00016015524019102615,-1.2e-11
0.009045599999999968,2.8263448878335285e-06,-2.8260622784969818,12.0,0.2826093368290748,-12.0,-2.8263448878335287,0.0002826093365468907,-1.2e-11,-0.00028260651048418696,-1.2e-11
0.009065599999999967,4.006405671368278e-06,-4.006005066454987,12.0,0.40060491369173723,-12.0,-4.006405671368278,0.0004006049132909695,-1.2e-11,-0.00040060090728606586,-1.2e-11
0.009085599999999966,5.12328304415469e-06,-5.122770761443446,12.0,0.5122827117556932,-12.0,-5.1232830441546895,0.0005122827112433725,-1.2e-11,-0.0005122775884726491,-1.2e-11
0.009105599999999965,6.15936318283397e-06,-6.158747301329154,12.0,0.6158815054324165,-12.0,-6.15936318283397,0.0006158815048165067,-1.2e-11,-0.0006158753460692337,-1.2e-11
0.009125599999999965,7.098306484694694e-06,-7.097596717215544,12.0,0.7097674798586876,-12.0,-7.098306484694694,0.0007097674791500808,-1.2e-11,-0.000709760381552203,-1.2e-11
0.009145599999999964,7.92530525296908e-06,-7.924512792972739,12.0,0.7924599971330522,-12.0,-7.92530525296908,0.0007924599963411438,-1.2e-11,-0.0007924520718277992,-1.2e-11
0.009165599999999963,8.627317223056199e-06,-8.626454568110201,12.0,0.8626549468599655,-12.0,-8.627317223056199,0.0008626549459975763,-1.2e-11,-0.0008626463195427424,-1.2e-11
0.009185599999999962,9.19327124682631e-06,-9.192352001514479,12.0,0.9192453127498194,-12.0,-9.19327124682631,0.0009192453118309629,-1.2e-11,-0.0009192361194785726,-1.2e-11
0.009205599999999961,9.614241891239924e-06,-9.613280552609957,12.0,0.9613386309270763,-12.0,-9.614241891239924,0.0009613386299669457,-1.2e-11,-0.000961329016685185,-1.2e-11
0.00922559999999996,9.88359019775896e-06,-9.88260192669533,12.0,0.9882710646187505,-12.0,-9.88359019775896,0.0009882710636297531,-1.2e-11,-0.0009882611810285527,-1.2e-11
0.00924559999999996,9.99706838268876e-06,-9.996068764816501,12.0,0.999617873256871,-12.0,-9.99706838268876,0.0009996178722584403,-1.2e-11,-0.0009996078761884883,-1.2e-11
0.009265599999999959,9.952886827264392e-06,-9.951891627154495,12.0,0.9952001108909595,-12.0,-9.952886827264392,0.0009952001098962882,-1.2e-11,-0.0009951901580041323,-1.2e-11
0.009285599999999958,9.751742301007673e-06,-9.750767213560374,12.0,0.9750874482725685,-12.0,-9.751742301007672,0.0009750874472977955,-1.2e-11,-0.0009750776965302676,-1.2e-11
0.009305599999999957,9.39680697325558e-06,-9.395867376182414,12.0,0.939597074105912,-12.0,-9.39680697325558,0.0009395970731667092,-1.2e-11,-0.0009395876772989387,-1.2e-11
0.009325599999999956,8.893678386154856e-06,-8.892789097462952,12.0,0.88928869279252,-12.0,-8.893678386154855,0.0008892886919031895,-1.2e-11,-0.0008892797991141338,-1.2e-11
0.009345599999999956,8.250291178078606e-06,-8.249466222381871,12.0,0.824955697558483,-12.0,-8.250291178078607,0.0008249556967356853,-1.2e-11,-0.0008249474472673049,-1.2e-11
0.009365599999999955,7.476791949638982e-06,-7.47604433698156,12.0,0.7476126581693006,-12.0,-7.476791949638982,0.0007476126574221809,-1.2e-11,-0.0007476051813773509,-1.2e-11
0.009385599999999954,6.5853792457344975e-06,-6.584720766414597,12.0,0.65847932055863,-12.0,-6.585379245734497,0.0006584793199007066,-1.2e-11,-0.0006584727351793843,-1.2e-11
0.009405599999999953,5.5901111772099035e-06,-5.589552215839756,12.0,0.5589613707062705,-12.0,-5.590111177209904,0.0005589613701477703,-1.2e-11,-0.0005589557805950933,-1.2e-11
0.009425599999999952,4.506683716050158e-06,-4.506233087784478,12.0,0.45062826613053547,-12.0,-4.5066837160501585,0.00045062826568020853,-1.2e-11,-0.00045062375944681944,-1.2e-11
0.009445599999999952,3.352183160526079e-06,-3.351847972041808,12.0,0.3351884846056574,-12.0,-3.352183160526079,0.0003351884842706099,-1.2e-11,-0.0003351851324224969,-1.2e-11
0.00946559999999995,2.1448166740632915e-06,-2.1446022114830594,12.0,0.2144625804466474,-12.0,-2.1448166740632915,0.00021446258023205544,-1.2e-11,-0.00021446043562997334,-1.2e-11
0.00948559999999995,9.036251473990829e-07,-0.903534792925893,12.0,0.09035447328025144,-12.0,-0.903625147399083,9.035447318994638e-05,-1.2e-11,-9.035356965510403e-05,-1.2e-11
0.00950559999999995,-3.518170876391073e-07,0.3517819090612375,12.0,-0.035178577904920155,-12.0,0.3518170876391073,-3.517857786977663e-05,-1.2e-11,3.517822608783252e-05,-1.2e-11
0.009525599999999948,-1.6017109570398877e-06,1.601550800198146,12.0,-0.16015684190186735,-12.0,1.6017109570398878,-0.00016015684174175426,-1.2e-11,0.0001601552401909103,-1.2e-11
0.009545599999999948,-2.826344887832266e-06,2.8260622784957197,12.0,-0.28260933682894857,-12.0,2.826344887832266,-0.0002826093365464466,-1.2e-11,0.00028260651048406076,-1.2e-11
0.009565599999999947,-4.006405671367008e-06,4.006005066453716,12.0,-0.40060491369161016,-12.0,4.006405671367007,-0.0004006049132909695,-1.2e-11,0.0004006009072859388,-1.2e-11
0.009585599999999946,-5.123283044153621e-06,5.122770761442378,12.0,-0.5122827117555863,-12.0,5.123283044153621,-0.0005122827112433725,-1.2e-11,0.0005122775884725422,-1.2e-11
0.009605599999999945,-6.15936318283299e-06,6.158747301328174,12.0,-0.6158815054323185,-12.0,6.1593631828329904,-0.0006158815048165067,-1.2e-11,0.0006158753460691357,-1.2e-11
0.009625599999999944,-7.098306484693767e-06,7.097596717214618,12.0,-0.7097674798585949,-12.0,7.098306484693767,-0.0007097674791491926,-1.2e-11,0.0007097603815521103,-1.2e-11
0.009645599999999943,-7.925305252968277e-06,7.924512792971936,12.0,-0.7924599971329719,-12.0,7.925305252968277,-0.0007924599963411438,-1.2e-11,0.0007924520718277189,-1.2e-11
0.009665599999999943,-8.627317223055604e-06,8.626454568109606,12.0,-0.8626549468599061,-12.0,8.627317223055604,-0.0008626549459975763,-1.2e-11,0.000862646319542683,-1.2e-11
0.009685599999999942,-9.193271246825819e-06,9.192352001513989,12.0,-0.9192453127497704,-12.0,9.19327124682582,-0.0009192453118309629,-1.2e-11,0.0009192361194785236,-1.2e-11
0.009705599999999941,-9.614241891239584e-06,9.613280552609618,12.0,-0.9613386309270421,-12.0,9.614241891239583,-0.0009613386299651694,-1.2e-11,0.0009613290166851509,-1.2e-11
0.00972559999999994,-9.88359019775876e-06,9.882601926695129,12.0,-0.9882710646187304,-12.0,9.88359019775876,-0.0009882710636315295,-1.2e-11,0.0009882611810285327,-1.2e-11
0.00974559999999994,-9.997068382688722e-06,9.996068764816464,12.0,-0.9996178732568675,-12.0,9.997068382688722,-0.0009996178722584403,-1.2e-11,0.0009996078761884846,-1.2e-11
0.009765599999999939,-9.952886827264507e-06,9.95189162715461,12.0,-0.9952001108909709,-12.0,9.952886827264507,-0.0009952001098962882,-1.2e-11,0.0009951901580041438,-1.2e-11
0.009785599999999938,-9.751742301007949e-06,9.750767213560652,12.0,-0.9750874482725961,-12.0,9.75174230100795,-0.0009750874472977955,-1.2e-11,0.0009750776965302951,-1.2e-11
0.009805599999999937,-9.396806973256057e-06,9.39586737618289,12.0,-0.9395970741059595,-12.0,9.396806973256057,-0.0009395970731667092,-1.2e-11,0.0009395876772989863,-1.2e-11
0.009825599999999936,-8.89367838615549e-06,8.892789097463586,12.0,-0.8892886927925834,-12.0,8.89367838615549,-0.0008892886919031895,-1.2e-11,0.0008892797991141972,-1.2e-11
0.009845599999999935,-8.250291178079309e-06,8.249466222382575,12.0,-0.8249556975585534,-12.0,8.250291178079308,-0.0008249556967339089,-1.2e-11,0.0008249474472673753,-1.2e-11
0.009865599999999934,-7.476791949639761e-06,7.476044336982339,12.0,-0.7476126581693785,-12.0,7.476791949639761,-0.0007476126574221809,-1.2e-11,0.0007476051813774288,-1.2e-11
0.009885599999999934,-6.585379245735433e-06,6.584720766415532,12.0,-0.6584793205587236,-12.0,6.5853792457354325,-0.0006584793199007066,-1.2e-11,0.0006584727351794778,-1.2e-11
0.009905599999999933,-5.590111177211054e-06,5.589552215840906,12.0,-0.5589613707063855,-12.0,5.590111177211054,-0.0005589613701477703,-1.2e-11,0.0005589557805952083,-1.2e-11
0.009925599999999932,-4.5066837160513965e-06,4.506233087785716,12.0,-0.45062826613065926,-12.0,4.506683716051397,-0.00045062826568020853,-1.2e-11,0.00045062375944694325,-1.2e-11
0.009945599999999931,-3.352183160527252e-06,3.351847972042981,12.0,-0.3351884846057747,-12.0,3.352183160527252,-0.00033518848427105397,-1.2e-11,0.0003351851324226142,-1.2e-11
0.00996559999999993,-2.144816674064438e-06,2.1446022114842056,12.0,-0.21446258044676203,-12.0,2.144816674064438,-0.00021446258023249953,-1.2e-11,0.00021446043563008797,-1.2e-11
0.00998559999999993,-9.036251474003934e-07,0.9035347929272033,12.0,-0.09035447328038247,-12.0,0.9036251474003933,-9.03544731900574e-05,-1.2e-11,9.035356965523507e-05,-1.2e-11
0.010005599999999929,3.518170876377922e-07,-0.35178190905992257,12.0,0.03517857790478866,-12.0,-0.3518170876377922,3.5178577869610095e-05,-1.2e-11,-3.5178226087701025e-05,-1.2e-11
0.010025599999999928,1.601710957038519e-06,-1.6015508001967773,12.0,0.16015684190173046,-12.0,-1.6017109570385188,0.00016015684174153222,-1.2e-11,-0.00016015524019077343,-1.2e-11
0.010045599999999927,2.8263448878310717e-06,-2.8260622784945255,12.0,0.28260933682882916,-12.0,-2.8263448878310715,0.0002826093365460025,-1.2e-11,-0.00028260651048394133,-1.2e-11
0.010065599999999926,4.006405671365933e-06,-4.006005066452642,12.0,0.40060491369150264,-12.0,-4.006405671365933,0.0004006049132909695,-1.2e-11,-0.0004006009072858313,-1.2e-11
0.010085599999999926,5.12328304415249e-06,-5.122770761441247,12.0,0.5122827117554732,-12.0,-5.12328304415249,0.0005122827112433725,-1.2e-11,-0.0005122775884724291,-1.2e-11
0.010105599999999925,6.159363182831953e-06,-6.158747301327136,12.0,0.6158815054322148,-12.0,-6.159363182831953,0.0006158815048173949,-1.2e-11,-0.0006158753460690319,-1.2e-11
0.010125599999999924,7.0983064846928896e-06,-7.09759671721374,12.0,0.7097674798585072,-12.0,-7.098306484692889,0.0007097674791491926,-1.2e-11,-0.0007097603815520225,-1.2e-11
0.010145599999999923,7.925305252967518e-06,-7.924512792971178,12.0,0.792459997132896,-12.0,-7.925305252967519,0.0007924599963411438,-1.2e-11,-0.000792452071827643,-1.2e-11
0.010165599999999922,8.627317223054976e-06,-8.626454568108977,12.0,0.8626549468598431,-12.0,-8.627317223054975,0.0008626549459975763,-1.2e-11,-0.0008626463195426201,-1.2e-11
0.010185599999999921,9.1932712468253e-06,-9.19235200151347,12.0,0.9192453127497185,-12.0,-9.1932712468253,0.0009192453118309629,-1.2e-11,-0.0009192361194784717,-1.2e-11
0.01020559999999992,9.614241891239201e-06,-9.613280552609234,12.0,0.9613386309270039,-12.0,-9.614241891239201,0.0009613386299669457,-1.2e-11,-0.0009613290166851127,-1.2e-11
0.01022559999999992,9.88359019775858e-06,-9.88260192669495,12.0,0.9882710646187124,-12.0,-9.883590197758581,0.0009882710636315295,-1.2e-11,-0.0009882611810285147,-1.2e-11
0.010245599999999919,9.99706838268869e-06,-9.996068764816432,12.0,0.999617873256864,-12.0,-9.99706838268869,0.0009996178722584403,-1.2e-11,-0.0009996078761884814,-1.2e-11
0.010265599999999918,9.952886827264634e-06,-9.951891627154739,12.0,0.9952001108909838,-12.0,-9.952886827264635,0.0009952001098962882,-1.2e-11,-0.0009951901580041566,-1.2e-11
0.010285599999999917,9.75174230100824e-06,-9.750767213560943,12.0,0.9750874482726253,-12.0,-9.75174230100824,0.0009750874472977955,-1.2e-11,-0.0009750776965303243,-1.2e-11
0.010305599999999917,9.396806973256482e-06,-9.395867376183315,12.0,0.939597074106002,-12.0,-9.396806973256481,0.0009395970731667092,-1.2e-11,-0.0009395876772990288,-1.2e-11
0.010325599999999916,8.893678386156028e-06,-8.892789097464124,12.0,0.8892886927926371,-12.0,-8.893678386156028,0.0008892886919031895,-1.2e-11,-0.000889279799114251,-1.2e-11
0.010345599999999915,8.250291178080012e-06,-8.249466222383278,12.0,0.8249556975586237,-12.0,-8.250291178080012,0.0008249556967339089,-1.2e-11,-0.0008249474472674457,-1.2e-11
0.010365599999999914,7.476791949640635e-06,-7.476044336983213,12.0,0.7476126581694659,-12.0,-7.476791949640635,0.0007476126574221809,-1.2e-11,-0.0007476051813775162,-1.2e-11
0.010385599999999913,6.5853792457364245e-06,-6.584720766416524,12.0,0.6584793205588226,-12.0,-6.585379245736425,0.0006584793199007066,-1.2e-11,-0.0006584727351795769,-1.2e-11
0.010405599999999912,5.5901111772120855e-06,-5.5895522158419375,12.0,0.5589613707064887,-12.0,-5.590111177212085,0.0005589613701477703,-1.2e-11,-0.0005589557805953115,-1.2e-11
0.010425599999999912,4.506683716052444e-06,-4.506233087786764,12.0,0.45062826613076407,-12.0,-4.506683716052445,0.0004506282656810967,-1.2e-11,-0.00045062375944704804,-1.2e-11
0.01044559999999991,3.3521831605285593e-06,-3.3518479720442884,12.0,0.3351884846059054,-12.0,-3.3521831605285595,0.00033518848427105397,-1.2e-11,-0.0003351851324227449,-1.2e-11
0.01046559999999991,2.1448166740657233e-06,-2.144602211485491,12.0,0.21446258044689057,-12.0,-2.1448166740657233,0.00021446258023249953,-1.2e-11,-0.0002144604356302165,-1.2e-11
0.01048559999999991,9.03625147401633e-07,-0.9035347929284429,12.0,0.09035447328050643,-12.0,-0.903625147401633,9.035447319016843e-05,-1.2e-11,-9.035356965535902e-05,-1.2e-11
0.010505599999999908,-3.5181708763647724e-07,0.35178190905860773,12.0,-0.03517857790465717,-12.0,0.35181708763647723,-3.517857786949907e-05,-1.2e-11,3.517822608756954e-05,-1.2e-11
0.010525599999999908,-1.6017109570373602e-06,1.6015508001956187,12.0,-0.1601568419016146,-12.0,1.6017109570373602,-0.00016015684174153222,-1.2e-11,0.00016015524019065758,-1.2e-11
0.010545599999999907,-2.8263448878297414e-06,2.826062278493195,12.0,-0.28260933682869616,-12.0,2.8263448878297415,-0.0002826093365464466,-1.2e-11,0.0002826065104838083,-1.2e-11
0.010565599999999906,-4.006405671364727e-06,4.0060050664514355,12.0,-0.40060491369138207,-12.0,4.0064056713647265,-0.0004006049132909695,-1.2e-11,0.00040060090728571073,-1.2e-11
0.010585599999999905,-5.123283044151422e-06,5.1227707614401785,12.0,-0.5122827117553664,-12.0,5.123283044151422,-0.0005122827112433725,-1.2e-11,0.0005122775884723223,-1.2e-11
0.010605599999999904,-6.159363182830916e-06,6.158747301326099,12.0,-0.6158815054321111,-12.0,6.159363182830916,-0.0006158815048165067,-1.2e-11,0.0006158753460689283,-1.2e-11
0.010625599999999904,-7.098306484691963e-06,7.097596717212814,12.0,-0.7097674798584145,-12.0,7.098306484691963,-0.0007097674791491926,-1.2e-11,0.0007097603815519298,-1.2e-11
0.010645599999999903,-7.925305252966673e-06,7.924512792970332,12.0,-0.7924599971328115,-12.0,7.925305252966673,-0.0007924599963411438,-1.2e-11,0.0007924520718275585,-1.2e-11
0.010665599999999902,-8.62731722305431e-06,8.626454568108313,12.0,-0.8626549468597766,-12.0,8.62731722305431,-0.0008626549459975763,-1.2e-11,0.0008626463195425536,-1.2e-11
0.010685599999999901,-9.193271246824813e-06,9.192352001512981,12.0,-0.9192453127496696,-12.0,9.193271246824812,-0.0009192453118309629,-1.2e-11,0.0009192361194784228,-1.2e-11
0.0107055999999999,-9.614241891238859e-06,9.613280552608893,12.0,-0.9613386309269696,-12.0,9.614241891238859,-0.0009613386299651694,-1.2e-11,0.0009613290166850784,-1.2e-11
0.0107255999999999,-9.883590197758369e-06,9.882601926694738,12.0,-0.9882710646186913,-12.0,9.883590197758368,-0.0009882710636297531,-1.2e-11,0.0009882611810284935,-1.2e-11
0.010745599999999899,-9.99706838268865e-06,9.996068764816393,12.0,-0.9996178732568601,-12.0,9.997068382688651,-0.0009996178722584403,-1.2e-11,0.0009996078761884775,-1.2e-11
0.010765599999999898,-9.952886827264756e-06,9.95189162715486,12.0,-0.995200110890996,-12.0,9.952886827264756,-0.0009952001098962882,-1.2e-11,0.0009951901580041687,-1.2e-11
0.010785599999999897,-9.751742301008516e-06,9.750767213561218,12.0,-0.9750874482726529,-12.0,9.751742301008516,-0.0009750874472977955,-1.2e-11,0.0009750776965303519,-1.2e-11
0.010805599999999896,-9.396806973256907e-06,9.39586737618374,12.0,-0.9395970741060446,-12.0,9.396806973256908,-0.0009395970731684855,-1.2e-11,0.0009395876772990714,-1.2e-11
0.010825599999999895,-8.893678386156662e-06,8.892789097464759,12.0,-0.8892886927927005,-12.0,8.893678386156662,-0.0008892886919031895,-1.2e-11,0.0008892797991143143,-1.2e-11
0.010845599999999895,-8.250291178080796e-06,8.249466222384061,12.0,-0.8249556975587021,-12.0,8.250291178080797,-0.0008249556967356853,-1.2e-11,0.000824947447267524,-1.2e-11
0.010865599999999894,-7.476791949641463e-06,7.476044336984041,12.0,-0.7476126581695486,-12.0,7.476791949641463,-0.0007476126574221809,-1.2e-11,0.000747605181377599,-1.2e-11
0.010885599999999893,-6.585379245737361e-06,6.584720766417461,12.0,-0.6584793205589163,-12.0,6.585379245737362,-0.0006584793199007066,-1.2e-11,0.0006584727351796706,-1.2e-11
0.010905599999999892,-5.590111177213117e-06,5.58955221584297,12.0,-0.5589613707065919,-12.0,5.590111177213117,-0.0005589613701477703,-1.2e-11,0.0005589557805954147,-1.2e-11
0.010925599999999891,-4.506683716053683e-06,4.506233087788002,12.0,-0.45062826613088786,-12.0,4.506683716053683,-0.0004506282656810967,-1.2e-11,0.0004506237594471718,-1.2e-11
0.01094559999999989,-3.352183160529731e-06,3.3518479720454604,12.0,-0.33518848460602263,-12.0,3.352183160529731,-0.0003351884842706099,-1.2e-11,0.0003351851324228621,-1.2e-11
0.01096559999999989,-2.1448166740669392e-06,2.1446022114867067,12.0,-0.21446258044701214,-12.0,2.144816674066939,-0.00021446258023249953,-1.2e-11,0.00021446043563033807,-1.2e-11
0.010985599999999889,-9.036251474028727e-07,0.9035347929296823,12.0,-0.09035447328063038,-12.0,0.9036251474028727,-9.035447319039047e-05,-1.2e-11,9.035356965548298e-05,-1.2e-11
0.011005599999999888,3.518170876352332e-07,-0.35178190905736384,12.0,0.035178577904532785,-12.0,-0.3518170876352332,3.517857786938805e-05,-1.2e-11,-3.5178226087445146e-05,-1.2e-11
0.011025599999999887,1.6017109570359914e-06,-1.60155080019425,12.0,0.16015684190147772,-12.0,-1.6017109570359913,0.00016015684174131017,-1.2e-11,-0.0001601552401905207,-1.2e-11
0.011045599999999886,2.8263448878285475e-06,-2.8260622784920013,12.0,0.28260933682857675,-12.0,-2.8263448878285478,0.0002826093365464466,-1.2e-11,-0.00028260651048368893,-1.2e-11
0.011065599999999886,4.006405671363586e-06,-4.006005066450295,12.0,0.40060491369126805,-12.0,-4.006405671363586,0.0004006049132909695,-1.2e-11,-0.0004006009072855967,-1.2e-11
0.011085599999999885,5.12328304415023e-06,-5.122770761438987,12.0,0.5122827117552473,-12.0,-5.12328304415023,0.0005122827112433725,-1.2e-11,-0.0005122775884722032,-1.2e-11
0.011105599999999884,6.159363182829936e-06,-6.1587473013251195,12.0,0.615881505432013,-12.0,-6.159363182829936,0.0006158815048165067,-1.2e-11,-0.0006158753460688303,-1.2e-11
0.011125599999999883,7.098306484691086e-06,-7.097596717211937,12.0,0.7097674798583269,-12.0,-7.098306484691086,0.0007097674791491926,-1.2e-11,-0.0007097603815518422,-1.2e-11
0.011145599999999882,7.925305252965914e-06,-7.924512792969574,12.0,0.7924599971327355,-12.0,-7.925305252965914,0.0007924599963402557,-1.2e-11,-0.0007924520718274826,-1.2e-11
0.011165599999999882,8.627317223053681e-06,-8.626454568107684,12.0,0.8626549468597137,-12.0,-8.627317223053682,0.0008626549459975763,-1.2e-11,-0.0008626463195424907,-1.2e-11
0.01118559999999988,9.193271246824265e-06,-9.192352001512434,12.0,0.919245312749615,-12.0,-9.193271246824265,0.0009192453118309629,-1.2e-11,-0.0009192361194783682,-1.2e-11
0.01120559999999988,9.614241891238515e-06,-9.613280552608549,12.0,0.9613386309269353,-12.0,-9.614241891238516,0.0009613386299669457,-1.2e-11,-0.0009613290166850441,-1.2e-11
0.011225599999999879,9.883590197758177e-06,-9.882601926694546,12.0,0.9882710646186722,-12.0,-9.883590197758178,0.0009882710636315295,-1.2e-11,-0.0009882611810284744,-1.2e-11
0.011245599999999878,9.997068382688615e-06,-9.996068764816357,12.0,0.9996178732568567,-12.0,-9.997068382688616,0.0009996178722584403,-1.2e-11,-0.000999607876188474,-1.2e-11
0.011265599999999877,9.952886827264892e-06,-9.951891627154994,12.0,0.9952001108910096,-12.0,-9.95288682726489,0.0009952001098962882,-1.2e-11,-0.0009951901580041824,-1.2e-11
0.011285599999999877,9.751742301008823e-06,-9.750767213561526,12.0,0.9750874482726837,-12.0,-9.751742301008823,0.0009750874472977955,-1.2e-11,-0.0009750776965303826,-1.2e-11
0.011305599999999876,9.396806973257334e-06,-9.395867376184167,12.0,0.9395970741060873,-12.0,-9.396806973257334,0.0009395970731667092,-1.2e-11,-0.000939587677299114,-1.2e-11
0.011325599999999875,8.89367838615723e-06,-8.892789097465327,12.0,0.8892886927927575,-12.0,-8.89367838615723,0.0008892886919031895,-1.2e-11,-0.0008892797991143713,-1.2e-11
0.011345599999999874,8.2502911780815e-06,-8.249466222384765,12.0,0.8249556975587724,-12.0,-8.250291178081499,0.0008249556967339089,-1.2e-11,-0.0008249474472675943,-1.2e-11
0.011365599999999873,7.476791949642383e-06,-7.47604433698496,12.0,0.7476126581696406,-12.0,-7.476791949642383,0.000747612657423069,-1.2e-11,-0.000747605181377691,-1.2e-11
0.011385599999999873,6.585379245738405e-06,-6.584720766418504,12.0,0.6584793205590207,-12.0,-6.585379245738405,0.0006584793199015948,-1.2e-11,-0.000658472735179775,-1.2e-11
0.011405599999999872,5.59011117721415e-06,-5.589552215844002,12.0,0.5589613707066952,-12.0,-5.590111177214149,0.0005589613701477703,-1.2e-11,-0.0005589557805955179,-1.2e-11
0.011425599999999871,4.506683716054794e-06,-4.506233087789114,12.0,0.450628266130999,-12.0,-4.506683716054794,0.00045062826568020853,-1.2e-11,-0.00045062375944728293,-1.2e-11
0.01144559999999987,3.35218316053077e-06,-3.351847972046499,12.0,0.3351884846061265,-12.0,-3.35218316053077,0.00033518848427105397,-1.2e-11,-0.00033518513242296593,-1.2e-11
0.01146559999999987,2.1448166740682936e-06,-2.1446022114880607,12.0,0.21446258044714758,-12.0,-2.1448166740682937,0.00021446258023294362,-1.2e-11,-0.0002144604356304735,-1.2e-11
0.011485599999999868,9.03625147404254e-07,-0.9035347929310635,12.0,0.0903544732807685,-12.0,-0.9036251474042539,9.035447319039047e-05,-1.2e-11,-9.035356965562109e-05,-1.2e-11
0.011505599999999868,-3.518170876339892e-07,0.35178190905611995,12.0,-0.03517857790440839,-12.0,0.35181708763398917,-3.517857786922152e-05,-1.2e-11,3.5178226087320754e-05,-1.2e-11
0.011525599999999867,-1.6017109570347623e-06,1.601550800193021,12.0,-0.16015684190135485,-12.0,1.6017109570347623,-0.00016015684174131017,-1.2e-11,0.0001601552401903978,-1.2e-11
0.011545599999999866,-2.8263448878273532e-06,2.826062278490807,12.0,-0.28260933682845735,-12.0,2.826344887827353,-0.0002826093365460025,-1.2e-11,0.0002826065104835695,-1.2e-11
