# artifact_type: raw_data
# circuit_file: inverting amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\inverting amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:09.947959

Time (s),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(xu1.ndrv),I(E.XU1.E1),I(V1),I(V2),I(V3)
0.007665600000000018,-8.626540849910573e-08,0.08626454576652087,12.0,-0.008626549468601436,0.0,-12.0,0.08626540849910573,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203192938e-07
0.007685600000000018,-9.192443943420584e-08,0.09192352010616203,12.0,-0.00919245312749958,0.0,-12.0,0.09192443943420585,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203060147e-07
0.007705600000000018,-9.613376704643037e-08,0.09613280562128002,12.0,-0.009613386309271752,0.0,-12.0,0.09613376704643037,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175504708e-07
0.007725600000000018,-9.88270077248035e-08,0.09882601936479557,12.0,-0.009882710646188054,0.0,-12.0,0.0988270077248035,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.88261181918033e-07
0.007745600000000018,-9.996168745496388e-08,0.09996068774712612,12.0,-0.009996178732568813,0.0,-12.0,0.09996168745496388,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770881357e-07
0.007765600000000018,-9.951991165974179e-08,0.09951891637006398,12.0,-0.009952001108909224,0.0,-12.0,0.09951991165974179,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901588997564e-07
0.007785600000000018,-9.7508647407332e-08,0.09750767223212692,12.0,-0.00975087448272484,0.0,-12.0,0.09750864740733199,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974077433e-07
0.007805600000000018,-9.395961353646608e-08,0.09395867385482927,12.0,-0.009395970741057818,0.0,-12.0,0.09395961353646608,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781444281e-07
0.007825600000000018,-8.892878043137798e-08,0.08892789106265019,12.0,-0.008892886927923492,0.0,-12.0,0.08892878043137799,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999143062e-07
0.007845600000000017,-8.249548733540836e-08,0.08249466230546569,12.0,-0.008249556975582639,0.0,-12.0,0.08249548733540836,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480095304e-07
0.007865600000000016,-7.476119112374444e-08,0.07476044344380194,12.0,-0.0074761265816904315,0.0,-12.0,0.07476119112374444,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820499309e-07
0.007885600000000015,-6.584786626788785e-08,0.06584720772930489,12.0,-0.006584793205583382,0.0,-12.0,0.06584786626788786,-6.585385829704915e-07,-1.2e-11,-1.2e-11,6.584727357717115e-07
0.007905600000000014,-5.589608122537864e-08,0.055895522213702024,12.0,-0.00558961370705955,0.0,-12.0,0.05589608122537864,-5.590116766152065e-07,-1.2e-11,-1.2e-11,5.589557810978326e-07
0.007925600000000014,-4.506278159124489e-08,0.045062330922422705,12.0,-0.004506282661302021,0.0,-12.0,0.04506278159124489,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.50623759852043e-07
0.007945600000000013,-3.351881497221574e-08,0.03351847975356454,12.0,-0.003351884846052923,0.0,-12.0,0.03351881497221574,-3.352186511984545e-07,-1.2e-11,-1.2e-11,3.351851327237951e-07
0.007965600000000012,-2.1446236617905927e-08,0.021446022136024086,12.0,-0.002144625804462688,0.0,-12.0,0.02144623661790593,-2.1448188184183814e-07,-1.2e-11,-1.2e-11,2.1446043582260705e-07
0.007985600000000011,-9.035438300770316e-09,0.009035347938165232,12.0,-0.000903544732798654,0.0,-12.0,0.009035438300770315,-9.036260508257787e-08,-1.2e-11,-1.2e-11,9.035356973603534e-08
0.00800560000000001,3.517854275876946e-09,-0.0035178190941330075,12.0,0.00035178577905300426,0.0,-12.0,-0.0035178542758769462,3.518174393870102e-08,-1.2e-11,-1.2e-11,-3.5178226119872836e-08
0.00802560000000001,1.6015668189130055e-08,-0.01601550801787421,12.0,0.0016015684190224294,0.0,-12.0,-0.016015668189130056,1.601712558453594e-07,-1.2e-11,-1.2e-11,-1.6015524033542403e-07
0.008045600000000009,2.826090544774347e-08,-0.02826062281297211,12.0,0.0028260933682932037,0.0,-12.0,-0.02826090544774347,2.826347713612287e-07,-1.2e-11,-1.2e-11,-2.826065107387756e-07
0.008065600000000008,4.0060451345198786e-08,-0.04006005070423108,12.0,0.004006049136919589,0.0,-12.0,-0.04006045134519878,4.006409677001499e-07,-1.2e-11,-1.2e-11,-4.006009076468244e-07
0.008085600000000007,5.122821999398802e-08,-0.05122770766517138,12.0,0.005122827117559132,0.0,-12.0,-0.05122821999398802,5.12328816641705e-07,-1.2e-11,-1.2e-11,-5.122775889339138e-07
0.008105600000000006,6.158808901121678e-08,-0.06158747307428269,12.0,0.006158815054326182,0.0,-12.0,-0.06158808901121678,6.159369340952292e-07,-1.2e-11,-1.2e-11,-6.158753466237171e-07
0.008125600000000005,7.097667707379763e-08,-0.07097596724243947,12.0,0.007097674798588729,0.0,-12.0,-0.07097667707379764,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821911655e-07
0.008145600000000005,7.924592053951256e-08,-0.0792451280081949,12.0,0.007924599971332083,0.0,-12.0,-0.07924592053951256,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725411545e-07
0.008165600000000004,8.626540849910086e-08,-0.086264545766516,12.0,0.008626549468600949,0.0,-12.0,-0.08626540849910086,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.62646320319245e-07
0.008185600000000003,9.192443943420206e-08,-0.09192352010615824,12.0,0.009192453127499202,0.0,-12.0,-0.09192443943420206,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203059769e-07
0.008205600000000002,9.613376704642751e-08,-0.09613280562127716,12.0,0.009613386309271468,0.0,-12.0,-0.09613376704642751,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175504422e-07
0.008225600000000001,9.882700772480202e-08,-0.09882601936479408,12.0,0.009882710646187906,0.0,-12.0,-0.09882700772480202,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819180182e-07
0.0082456,9.996168745496359e-08,-0.09996068774712583,12.0,0.009996178732568781,0.0,-12.0,-0.09996168745496359,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770881327e-07
0.0082656,9.951991165974299e-08,-0.09951891637006519,12.0,0.009952001108909344,0.0,-12.0,-0.099519911659743,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901588997685e-07
0.008285599999999999,9.750864740733475e-08,-0.09750767223212968,12.0,0.009750874482725116,0.0,-12.0,-0.09750864740733475,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974077708e-07
0.008305599999999998,9.395961353647034e-08,-0.09395867385483353,12.0,0.009395970741058244,0.0,-12.0,-0.09395961353647034,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.395876781444707e-07
0.008325599999999997,8.892878043138334e-08,-0.08892789106265554,12.0,0.008892886927924028,0.0,-12.0,-0.08892878043138334,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.892797999143598e-07
0.008345599999999996,8.24954873354158e-08,-0.08249466230547313,12.0,0.008249556975583383,0.0,-12.0,-0.0824954873354158,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480096048e-07
0.008365599999999996,7.47611911237527e-08,-0.07476044344381019,12.0,0.007476126581691258,0.0,-12.0,-0.0747611911237527,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820500135e-07
0.008385599999999995,6.584786626789775e-08,-0.06584720772931478,12.0,0.006584793205584373,0.0,-12.0,-0.06584786626789775,6.585385829704915e-07,-1.2e-11,-1.2e-11,-6.584727357718105e-07
0.008405599999999994,5.589608122538895e-08,-0.055895522213712336,12.0,0.005589613707060582,0.0,-12.0,-0.05589608122538895,5.590116766152065e-07,-1.2e-11,-1.2e-11,-5.589557810979356e-07
0.008425599999999993,4.5062781591255365e-08,-0.04506233092243318,12.0,0.004506282661303069,0.0,-12.0,-0.04506278159125537,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.506237598521478e-07
0.008445599999999992,3.351881497222813e-08,-0.03351847975357693,12.0,0.0033518848460541623,0.0,-12.0,-0.033518814972228125,3.352186511984545e-07,-1.2e-11,-1.2e-11,-3.3518513272391903e-07
0.008465599999999992,2.1446236617918084e-08,-0.02144602213603624,12.0,0.0021446258044639037,0.0,-12.0,-0.021446236617918085,2.144818818453076e-07,-1.2e-11,-1.2e-11,-2.1446043582272857e-07
0.00848559999999999,9.03543830078342e-09,-0.009035347938178338,12.0,0.0009035447327999645,0.0,-12.0,-0.00903543830078342,9.036260508257787e-08,-1.2e-11,-1.2e-11,-9.035356973616638e-08
0.00850559999999999,-3.5178542758645083e-09,0.00351781909412057,12.0,-0.0003517857790517604,0.0,-12.0,0.0035178542758645083,-3.518174393826734e-08,-1.2e-11,-1.2e-11,3.5178226119748454e-08
0.008525599999999989,-1.6015668189116367e-08,0.016015508017860523,12.0,-0.0016015684190210605,0.0,-12.0,0.01601566818911637,-1.601712558453594e-07,-1.2e-11,-1.2e-11,1.6015524033528713e-07
0.008545599999999988,-2.826090544773085e-08,0.028260622812959487,12.0,-0.0028260933682919417,0.0,-12.0,0.02826090544773085,-2.826347713612287e-07,-1.2e-11,-1.2e-11,2.8260651073864937e-07
0.008565599999999987,-4.0060451345188026e-08,0.04006005070422033,12.0,-0.004006049136918512,0.0,-12.0,0.04006045134518803,-4.006409677001499e-07,-1.2e-11,-1.2e-11,4.006009076467168e-07
0.008585599999999987,-5.122821999397733e-08,0.05122770766516069,12.0,-0.005122827117558062,0.0,-12.0,0.05122821999397733,-5.12328816641705e-07,-1.2e-11,-1.2e-11,5.122775889338069e-07
0.008605599999999986,-6.158808901120699e-08,0.06158747307427289,12.0,-0.006158815054325202,0.0,-12.0,0.061588089011206985,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466236192e-07
0.008625599999999985,-7.097667707378787e-08,0.0709759672424297,12.0,-0.007097674798587752,0.0,-12.0,0.07097667707378787,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821910679e-07
0.008645599999999984,-7.924592053950453e-08,0.07924512800818687,12.0,-0.00792459997133128,0.0,-12.0,0.07924592053950452,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725410741e-07
0.008665599999999983,-8.626540849909493e-08,0.08626454576651008,12.0,-0.008626549468600357,0.0,-12.0,0.08626540849909493,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203191858e-07
0.008685599999999983,-9.192443943419718e-08,0.09192352010615336,12.0,-0.009192453127498713,0.0,-12.0,0.09192443943419717,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203059279e-07
0.008705599999999982,-9.613376704642391e-08,0.09613280562127356,12.0,-0.009613386309271107,0.0,-12.0,0.09613376704642392,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175504062e-07
0.008725599999999981,-9.882700772479991e-08,0.09882601936479198,12.0,-0.009882710646187695,0.0,-12.0,0.09882700772479991,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819179972e-07
0.00874559999999998,-9.99616874549632e-08,0.09996068774712544,12.0,-0.009996178732568745,0.0,-12.0,0.0999616874549632,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.99607877088129e-07
0.00876559999999998,-9.951991165974416e-08,0.09951891637006634,12.0,-0.00995200110890946,0.0,-12.0,0.09951991165974415,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901588997801e-07
0.008785599999999978,-9.750864740733753e-08,0.09750767223213246,12.0,-0.009750874482725394,0.0,-12.0,0.09750864740733753,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974077986e-07
0.008805599999999978,-9.395961353647484e-08,0.09395867385483804,12.0,-0.009395970741058694,0.0,-12.0,0.09395961353647485,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781445157e-07
0.008825599999999977,-8.89287804313897e-08,0.0889278910626619,12.0,-0.008892886927924663,0.0,-12.0,0.0889287804313897,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999144233e-07
0.008845599999999976,-8.249548733542284e-08,0.08249466230548018,12.0,-0.008249556975584087,0.0,-12.0,0.08249548733542285,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480096752e-07
0.008865599999999975,-7.476119112376096e-08,0.07476044344381846,12.0,-0.007476126581692084,0.0,-12.0,0.07476119112376096,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820500961e-07
0.008885599999999974,-6.584786626790714e-08,0.06584720772932416,12.0,-0.00658479320558531,0.0,-12.0,0.06584786626790713,-6.585385829704915e-07,-1.2e-11,-1.2e-11,6.584727357719043e-07
0.008905599999999974,-5.589608122539986e-08,0.055895522213723244,12.0,-0.0055896137070616725,0.0,-12.0,0.05589608122539986,-5.590116766152065e-07,-1.2e-11,-1.2e-11,5.589557810980447e-07
0.008925599999999973,-4.506278159126775e-08,0.04506233092244557,12.0,-0.004506282661304308,0.0,-12.0,0.04506278159126775,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.5062375985227166e-07
0.008945599999999972,-3.351881497223985e-08,0.033518479753588654,12.0,-0.0033518848460553346,0.0,-12.0,0.03351881497223985,-3.352186511984545e-07,-1.2e-11,-1.2e-11,3.3518513272403624e-07
0.008965599999999971,-2.1446236617930243e-08,0.021446022136048397,12.0,-0.0021446258044651198,0.0,-12.0,0.021446236617930242,-2.144818818453076e-07,-1.2e-11,-1.2e-11,2.1446043582285018e-07
0.00898559999999997,-9.035438300796522e-09,0.00903534793819144,12.0,-0.0009035447328012748,0.0,-12.0,0.009035438300796523,-9.036260508257787e-08,-1.2e-11,-1.2e-11,9.035356973629739e-08
0.00900559999999997,3.5178542758513586e-09,-0.0035178190941074204,12.0,0.0003517857790504455,0.0,-12.0,-0.0035178542758513586,3.518174393826734e-08,-1.2e-11,-1.2e-11,-3.5178226119616965e-08
0.009025599999999969,1.6015668189104082e-08,-0.016015508017848238,12.0,0.001601568419019832,0.0,-12.0,-0.016015668189104083,1.601712558453594e-07,-1.2e-11,-1.2e-11,-1.6015524033516428e-07
0.009045599999999968,2.8260905447718915e-08,-0.028260622812947552,12.0,0.002826093368290748,0.0,-12.0,-0.028260905447718913,2.826347713612287e-07,-1.2e-11,-1.2e-11,-2.8260651073853005e-07
0.009065599999999967,4.0060451345176624e-08,-0.04006005070420893,12.0,0.004006049136917373,0.0,-12.0,-0.04006045134517663,4.006409677001499e-07,-1.2e-11,-1.2e-11,-4.006009076466028e-07
0.009085599999999966,5.1228219993966026e-08,-0.051227707665149384,12.0,0.005122827117556932,0.0,-12.0,-0.051228219993966026,5.12328816641705e-07,-1.2e-11,-1.2e-11,-5.122775889336939e-07
0.009105599999999965,6.158808901119661e-08,-0.061587473074262516,12.0,0.006158815054324165,0.0,-12.0,-0.06158808901119661,6.159369340952292e-07,-1.2e-11,-1.2e-11,-6.158753466235154e-07
0.009125599999999965,7.09766770737791e-08,-0.07097596724242095,12.0,0.007097674798586876,0.0,-12.0,-0.07097667707377911,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821909802e-07
0.009145599999999964,7.924592053949694e-08,-0.07924512800817929,12.0,0.007924599971330522,0.0,-12.0,-0.07924592053949694,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725409983e-07
0.009165599999999963,8.626540849908792e-08,-0.08626454576650305,12.0,0.008626549468599655,0.0,-12.0,-0.08626540849908791,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203191156e-07
0.009185599999999962,9.192443943419199e-08,-0.09192352010614817,12.0,0.009192453127498194,0.0,-12.0,-0.09192443943419198,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203058761e-07
0.009205599999999961,9.613376704642048e-08,-0.09613280562127013,12.0,0.009613386309270763,0.0,-12.0,-0.09613376704642049,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175503719e-07
0.00922559999999996,9.882700772479801e-08,-0.09882601936479007,12.0,0.009882710646187506,0.0,-12.0,-0.09882700772479801,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819179781e-07
0.00924559999999996,9.996168745496287e-08,-0.0999606877471251,12.0,0.00999617873256871,0.0,-12.0,-0.09996168745496287,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770881255e-07
0.009265599999999959,9.951991165974551e-08,-0.0995189163700677,12.0,0.009952001108909595,0.0,-12.0,-0.09951991165974551,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901588997937e-07
0.009285599999999958,9.750864740734045e-08,-0.09750767223213538,12.0,0.009750874482725685,0.0,-12.0,-0.09750864740734046,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974078278e-07
0.009305599999999957,9.395961353647912e-08,-0.09395867385484231,12.0,0.00939597074105912,0.0,-12.0,-0.09395961353647912,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.395876781445584e-07
0.009325599999999956,8.892878043139504e-08,-0.08892789106266724,12.0,0.0088928869279252,0.0,-12.0,-0.08892878043139504,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.892797999144769e-07
0.009345599999999956,8.249548733543027e-08,-0.0824946623054876,12.0,0.00824955697558483,0.0,-12.0,-0.08249548733543027,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480097494e-07
0.009365599999999955,7.476119112377018e-08,-0.07476044344382768,12.0,0.007476126581693006,0.0,-12.0,-0.07476119112377018,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820501883e-07
0.009385599999999954,6.584786626791704e-08,-0.06584720772933407,12.0,0.0065847932055863,0.0,-12.0,-0.06584786626791704,6.585385829704915e-07,-1.2e-11,-1.2e-11,-6.584727357720033e-07
0.009405599999999953,5.5896081225410193e-08,-0.055895522213733576,12.0,0.0055896137070627055,0.0,-12.0,-0.05589608122541019,5.590116766152065e-07,-1.2e-11,-1.2e-11,-5.58955781098148e-07
0.009425599999999952,4.506278159127822e-08,-0.04506233092245604,12.0,0.004506282661305355,0.0,-12.0,-0.045062781591278224,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.506237598523763e-07
0.009445599999999952,3.351881497225225e-08,-0.033518479753601046,12.0,0.0033518848460565745,0.0,-12.0,-0.033518814972252245,3.352186511984545e-07,-1.2e-11,-1.2e-11,-3.351851327241602e-07
0.00946559999999995,2.144623661794379e-08,-0.021446022136061945,12.0,0.002144625804466474,0.0,-12.0,-0.02144623661794379,2.144818818453076e-07,-1.2e-11,-1.2e-11,-2.1446043582298562e-07
0.00948559999999995,9.035438300808918e-09,-0.009035347938203837,12.0,0.0009035447328025144,0.0,-12.0,-0.00903543830080892,9.036260508257787e-08,-1.2e-11,-1.2e-11,-9.035356973642135e-08
0.00950559999999995,-3.51785427583892e-09,0.0035178190940949815,12.0,-0.0003517857790492016,0.0,-12.0,0.00351785427583892,-3.518174393826734e-08,-1.2e-11,-1.2e-11,3.517822611949258e-08
0.009525599999999948,-1.6015668189092498e-08,0.016015508017836657,12.0,-0.0016015684190186735,0.0,-12.0,0.0160156681890925,-1.6017125584188996e-07,-1.2e-11,-1.2e-11,1.6015524033504845e-07
0.009545599999999948,-2.826090544770629e-08,0.028260622812934927,12.0,-0.0028260933682894857,0.0,-12.0,0.028260905447706288,-2.826347713612287e-07,-1.2e-11,-1.2e-11,2.826065107384038e-07
0.009565599999999947,-4.006045134516391e-08,0.040060050704196215,12.0,-0.004006049136916102,0.0,-12.0,0.040060451345163915,-4.006409677001499e-07,-1.2e-11,-1.2e-11,4.006009076464757e-07
0.009585599999999946,-5.1228219993955326e-08,0.051227707665138685,12.0,-0.0051228271175558625,0.0,-12.0,0.051228219993955326,-5.12328816641705e-07,-1.2e-11,-1.2e-11,5.122775889335869e-07
0.009605599999999945,-6.158808901118682e-08,0.061587473074252726,12.0,-0.006158815054323185,0.0,-12.0,0.06158808901118682,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466234173e-07
0.009625599999999944,-7.097667707376984e-08,0.07097596724241167,12.0,-0.007097674798585949,0.0,-12.0,0.07097667707376984,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821908876e-07
0.009645599999999943,-7.924592053948892e-08,0.07924512800817127,12.0,-0.007924599971329719,0.0,-12.0,0.07924592053948892,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.92452072540918e-07
0.009665599999999943,-8.626540849908199e-08,0.08626454576649713,12.0,-0.008626549468599061,0.0,-12.0,0.08626540849908199,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203190564e-07
0.009685599999999942,-9.192443943418709e-08,0.09192352010614327,12.0,-0.009192453127497705,0.0,-12.0,0.09192443943418709,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203058271e-07
0.009705599999999941,-9.613376704641706e-08,0.0961328056212667,12.0,-0.009613386309270422,0.0,-12.0,0.09613376704641706,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175503376e-07
0.00972559999999994,-9.8827007724796e-08,0.09882601936478806,12.0,-0.009882710646187304,0.0,-12.0,0.098827007724796,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.88261181917958e-07
0.00974559999999994,-9.996168745496253e-08,0.09996068774712477,12.0,-0.009996178732568676,0.0,-12.0,0.09996168745496253,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770881221e-07
0.009765599999999939,-9.951991165974666e-08,0.09951891637006885,12.0,-0.00995200110890971,0.0,-12.0,0.09951991165974666,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901588998051e-07
0.009785599999999938,-9.75086474073432e-08,0.09750767223213813,12.0,-0.009750874482725961,0.0,-12.0,0.0975086474073432,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974078553e-07
0.009805599999999937,-9.395961353648387e-08,0.09395867385484706,12.0,-0.009395970741059596,0.0,-12.0,0.09395961353648387,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781446059e-07
0.009825599999999936,-8.89287804314014e-08,0.0889278910626736,12.0,-0.008892886927925834,0.0,-12.0,0.0889287804314014,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999145404e-07
